_ano_pasta,_doc_path,_filename,atendimentos.altas_hospitalares,atendimentos.atendimentos_emergencia,atendimentos.cirurgias_eletivas,atendimentos.cirurgias_total,atendimentos.cirurgias_urgencia,atendimentos.consultas_ambulatoriais,atendimentos.exames_total,atendimentos.internacoes,atendimentos.internacoes_uti,atendimentos.obitos,hospital,indicadores_qualidade_hospitalar.satisfacao_paciente,indicadores_qualidade_hospitalar.taxa_infeccao_hospitalar,indicadores_qualidade_hospitalar.taxa_mortalidade_geral,indicadores_qualidade_hospitalar.taxa_mortalidade_uti,indicadores_qualidade_hospitalar.taxa_reinternacao_30d,indicadores_sus.aih_processadas,indicadores_sus.atendimentos_sia_sus,indicadores_sus.procedimentos_sigtap,leitos.leitos_uti,leitos.media_permanencia_dias,leitos.taxa_ocupacao_perc,leitos.total_leitos,observacoes,oss_gestora,periodo.ano,periodo.mes,periodo.tipo_periodo,periodo.trimestre,producao_por_especialidade_count,producao_vs_meta_count
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2020.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CREDEQ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Relatório Gerencial de Produção Anual 2020 - 3º Termo Aditivo ao Contrato de Gestão 02/2014. Hospital identificado no documento como CREDEQ (Centro Estadual de Referência e Excelência em Dependência Química de Aparecida de Goiânia - Prof. Jamil Issy). Dados apresentados mensalmente (Janeiro a Dezembro de 2020) sem totalização anual consolidada. Indicadores incluem: Paciente Dia (meta 2.800), Consulta Médica (meta 1.200), Consulta Multiprofissional (meta 2.100), Taxa de Ocupação Institucional (meta ≥85%), PTI (meta >80%), Média de Permanência, Percentual de Ocorrência de Rejeições no SIH, Taxa de Recaída, Taxa de Readmissão, Taxa de Abandono/Evasão, Produtividade Multiprofissional por categoria, Grupos no Ambulatório, Resolução de Queixas da Ouvidoria, Pesquisa de Satisfação, Satisfação do Usuário, Densidade e Incidência de IRAS, e Notificação de Eventos Adversos. OBS: atividades de grupo do ambulatório foram suspensas em virtude das ações de combate ao Coronavírus.",ABEVIDA,2020,,anual,,9,5
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2022.pdf.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2022.pdf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CRESM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Relatório Gerencial de Produção - 6º e 7º Termo Aditivo ao Contrato de Gestão 02/2014, ano 2022. O documento é de um hospital psiquiátrico/CAPS (Centro de Atenção Psicossocial), não um hospital geral; por isso indicadores como internações cirúrgicas, UTI, exames e AIH não se aplicam. A partir de agosto de 2022 o perfil foi alterado e as metas foram repactuadas. Inclui seções de: Internação (paciente dia), Ambulatório, CAPS IV - Leitos de Observação, UAA - Unidade de Acolhimento Adulto, Atendimentos Odontológicos, Indicadores de Desempenho, Notificação de Eventos Adversos e Percentual de Resolução de Queixas da Ouvidoria. Taxas de recaída, readmissão, abandono/evasão, densidade de incidência de IRAS e incidência global de IRAS são reportadas mensalmente no documento. Percentual de satisfação do usuário reportado mensalmente. Eventos adversos notificados incluem falhas relacionadas a medicamentos, identificação do paciente, quedas, comunicação, processo de exames, cadastro, dieta, documentação, agressão e outros.",ABEVIDA,2022,,anual,,8,20
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2022.xlsx.xlsx,RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2022.xlsx,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CRESM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Relatório Gerencial de Produção Anual 2022 - 6º e 7º Termo Aditivo ao Contrato de Gestão 02/2014. A partir de agosto de 2022 o perfil foi alterado e as metas repactuadas. O relatório cobre dois semestres com estruturas distintas: Jan-Jul (metas anteriores) e Ago-Dez (metas repactuadas). Inclui produção de: Internação psiquiátrica, Ambulatório adulto, CAPS IV com leitos de observação, UAA - Unidade de Acolhimento Adulto (iniciada em 01/08/2022). Grupos do ambulatório suspensos em virtude das ações de combate ao Coronavírus. Indicadores de qualidade incluem: taxa de ocupação institucional, PTI, taxa de recaída, readmissão, abandono/evasão, densidade de incidência de IRAS, satisfação do usuário, notificação de eventos adversos. Satisfação do usuário variou entre 96% e 99% ao longo do ano. Percentual de resolução de queixas da Ouvidoria variou entre 96,3% e 100% no período. UAA iniciou atividades em agosto/2022 com projeto terapêutico de 6 meses, sem dados mensuráveis para indicadores de permanência no período reportado.",ABEVIDA,2022,,anual,,30,49
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2023.pdf.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2023.pdf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CRESM,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Relatório Gerencial de Produção Anual 2023 - 7º Termo Aditivo ao Contrato de Gestão 02/2014. O documento contempla unidades: Internação, Ambulatório Adulto, CAPS IV - Leitos de Observação, UAA - Unidade de Acolhimento Adulto. Indicadores de satisfação do usuário variaram entre 95% e 99% ao longo dos meses. Densidade de Incidência de IRAS variou entre 1,02% e 1,90% (Jul-Dez). Incidência Acumulada Global de IRAS variou entre 1,39% e 5,82% (Jul-Dez). Taxa de recaída variou entre 2,10% e 7,91% no segundo semestre. Taxa de readmissão variou entre 0% e 2,91% no segundo semestre. Taxa de Abandono/Evasão variou entre 30,20% e 43,75% no segundo semestre. Percentual de resolução de queixas da Ouvidoria: 100% em todos os meses reportados.",ABEVIDA,2023,,anual,,10,13
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2023.xlsx.xlsx,RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2023.xlsx,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CRESM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Relatório anual 2023 - 7º Termo Aditivo ao Contrato de Gestão 02/2014. Hospital de saúde mental (CRESM) com serviços de internação psiquiátrica, CAPS IV (leitos de observação), UAA (Unidade de Acolhimento Adulto) e ambulatório adulto. Dados apresentados mensalmente para Jan-Jun (lado esquerdo) e Jul-Dez (lado direito) na planilha. Taxa de satisfação do usuário variou entre 0.95 e 0.99 ao longo do ano. Densidade de incidência de IRAS reportada mensalmente. Eventos adversos notificados mensalmente ao longo de 2023. Média de permanência em leitos de observação CAPS IV manteve-se abaixo da meta de 15 dias em todos os meses reportados (Jan-Jun).",ABEVIDA,2023,,anual,,24,144
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2024.pdf.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2024.pdf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CRESM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Relatório Gerencial de Produção Anual 2024 - 7º e 9º Termo Aditivo ao Contrato de Gestão 02/2014. Trata-se de hospital psiquiátrico (CRESM). O documento está organizado em três blocos de meses: Jan-Jun, Julho (fracionado em dois períodos: 1 a 25 e 26 a 31 com metas distintas), e Ago-Dez com meta mensal diferente. Indicadores principais: Paciente Dia, Consulta Médica, Consulta Multiprofissional, Taxa de Ocupação Institucional, PTI, Média de Permanência, Percentual de Ocorrência de Rejeições no SIH (0% em todos os meses reportados), Taxa de Recaída, Taxa de Readmissão, Taxa de Abandono/Evasão, Percentual de Usuários Referenciados Pós-alta, Percentual de Satisfação do Usuário, Densidade de Incidência de IRAS, Incidência Acumulada Global de IRAS, e Notificação de Eventos Adversos. Assinado digitalmente por Salete Maria de Sousa Reis em 22/12/2025.",ABEVIDA,2024,,anual,,9,91
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2024.xlsx.xlsx,RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2024.xlsx,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CRESM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Relatório anual 2024 referente ao 7º e 9º Termo Aditivo ao Contrato de Gestão 02/2014. O mês de julho foi fracionado em dois períodos distintos (1 a 25 e 26 a 31) com metas proporcionais diferentes. A partir de agosto a meta de taxa de ocupação passou de ≥85% para ≥95% e foram incluídos novos indicadores como Percentual de Usuários Referenciados Pós-alta (meta ≥90%) e Média de Permanência (meta ≥28 dias). Indicadores de satisfação do usuário mensal variam entre 0.92 e 0.98. Densidade de incidência de IRAS e incidência acumulada global de IRAS reportadas mensalmente. Notificação de eventos adversos registrada por categoria mês a mês ao longo de todo o ano. Produtividade multiprofissional detalhada por categoria (Psicologia, Enfermagem, Assistente Social, Educador Físico, Terapia Ocupacional, Nutrição Clínica, Odontologia, Musicoterapia) e médico internação reportados mensalmente. Consultas médicas e multiprofissionais ambulatoriais reportadas mensalmente. Não há dados de leitos, UTI, cirurgias, internações, exames, emergência, AIH, SIGTAP ou SIA-SUS neste relatório.",ABEVIDA,2024,,anual,,9,61
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\34_Relatorio_Producao\Relatorio-Gerencial-de-Producao-Consolidado-Ano-2023_pdf.pdf,Relatorio-Gerencial-de-Producao-Consolidado-Ano-2023_pdf,-1,10448,31,106,-1,43133,131814,3048,-1,-1,HDT,-1,-1,-1,-1,1.89,-1,-1,-1,-1,9.0,90.0,-1,"Relatório Gerencial de Produção Consolidado referente ao Contrato de Gestão Nº 91/2012, período janeiro a dezembro de 2023. Hospital Estadual de Doenças Tropicais Dr. Anuar Auad (HDT), gerido pela OSS ISG. Indicadores de desempenho do 1º semestre: Taxa de Ocupação Hospitalar realizado 91% (meta 85%, PCM 107%); Média de Permanência 9,0 dias (meta 8, PCM 88%); Taxa de readmissão hospitalar 29 dias: 2,43% (meta 20%, PCM 188%); Taxa readmissão UTI 48h: 0% (meta 5%, PCM 200%). Indicadores de desempenho do 2º semestre (Jul-Set): Taxa de Ocupação 88% (meta 85%, PCM 103%); Média de Permanência 9,2 dias (meta 9, PCM 98%); Taxa readmissão 29 dias: 2,81% (meta 8%, PCM 165%). Indicadores Out-Dez: Taxa Ocupação 90% (meta 85%, PCM 105%); Média Permanência 9,0 dias (meta 9, PCM 100%). Cirurgias eletivas com baixo atingimento (52% da meta semestral no 2º semestre). Documento assinado por Antônio Jorge Maciel (Diretor Executivo) e Dra. Karine Borges de Medeiros (Diretora Técnica) em 15/02/2024.",ISG,2023,,anual,,3,22
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-E-ATA-DE-APROVACAO-PELO-CONSELHO-2019.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-E-ATA-DE-APROVACAO-PELO-CONSELHO-2019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CREDEQ,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,92.09,108,"Relatório de Execução 2019 do CREDEQ Jamil Issy (Centro Estadual de Referência e Excelência em Dependência Química), Aparecida de Goiânia/GO. OSS gestora: Associação Comunidade Luz da Vida, Contrato de Gestão 002/2014-SES/GO. Em 2019 a unidade foi gerida até julho pelo 2º Termo Aditivo e de agosto a dezembro pelo 3º Termo Aditivo, com indicadores e metas diferentes por período. Total de leitos: 108. Meta mensal de paciente-dia: 2.800. Em fevereiro a meta não foi atingida (98% do previsto) devido ao mês ter apenas 28 dias. Consulta médica ambulatorial: meta mensal 1.200; Consulta multiprofissional: meta mensal 2.100. Taxa de satisfação do usuário variou entre 94% e 98% ao longo do ano. Densidade de incidência de IRAS foi baixa durante todo o ano. Indicadores de qualidade incluem PTI, Taxa de Ocupação, Taxa de Abandono/Evasão, Taxa de Recaída, Taxa de Readmissão e Percentual de Ocorrência de Rejeições no SIH. A taxa de ocupação em outubro ficou abaixo da meta de 85% (83,93%) devido a impasses na renovação do contrato de gestão.",Associação Comunidade Luz da Vida,2019,,anual,,14,7
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-FEVEREIRO-DE-2020-Assinado-1.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-FEVEREIRO-DE-2020-Assinado-1,-1,-1,-1,-1,-1,2265,-1,44,-1,-1,CREDEQ,98,1.04,-1,-1,-1,-1,-1,-1,-1,-1,92.05,108,"Relatório Gerencial de Produção - 3º Termo Aditivo ao Contrato de Gestão 002/2014 - CREDEQ Jamil Issy - Fevereiro de 2020. OSS gestora: Associação Comunidade Luz da Vida. Total de leitos: 108 (conforme fórmula de cálculo da meta). Taxa de ocupação institucional em fevereiro: 92,05% (meta ≥85%; indicador inicial na tabela de indicadores aparece como 94,12% possivelmente referente a período anterior). PTI: 100% (meta >80%). Consultas ambulatoriais não atingiram a meta devido a atraso no pagamento de salários dos colaboradores causando absenteísmo. Densidade de incidência de IRAS: 5,35 por 1000 pacientes-dia (3 infecções / 2882 pacientes-dia). Incidência acumulada global de IRAS: 1,04% (1 infecção / 44 pacientes admitidos). Percentual de satisfação do usuário: 98% (598 avaliações bom/ótimo de 612 respostas). Percentual de resolução de queixas da ouvidoria: 93,42%. Notificação de eventos adversos em fevereiro: total 9 (falhas medicamentos: 2, identificação paciente: 0, quedas: 2, falhas comunicação: 0, agressão: 0, outros: 5). Grupos ambulatoriais: Psicologia 18, Terapia Ocupacional 7. Pacientes atendidos em grupo pela Odontologia: 99.",Associação Comunidade Luz da Vida,2020,2,mensal,,11,10
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-JANEIRO-DE-2020-Assinado-1.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-JANEIRO-DE-2020-Assinado-1,-1,-1,-1,-1,-1,3191,-1,74,-1,-1,CREDEQ,98,0.31,-1,-1,-1,-1,-1,-1,-1,-1,94.12,108,"Relatório referente ao 3º Termo Aditivo ao Contrato de Gestão 002/2014-SES/GO. Período de vigência do termo: 31/07/2019 a 26/01/2020. Total de pacientes admitidos no mês: 74. Densidade de incidência de IRAS: 0,31% (1 infecção em 3151 pacientes-dia). Incidência acumulada global de IRAS: 1,35% (1 infecção em 74 pacientes admitidos). Percentual de resolução de queixas da ouvidoria: 98,60% (352 demandas respondidas de 357 abertas). Percentual de aplicação da pesquisa de satisfação: Ambulatório 15,55%, Internação 56,79%. Satisfação do usuário: 98% (629 avaliações bom/ótimo de 644 respostas). Notificação de eventos adversos em janeiro: 7 total (0 falhas medicamentos, 2 falhas identificação paciente, 5 quedas, 0 falhas comunicação, 0 agressão, 0 outros). Consultas ambulatoriais calculadas como soma de consulta médica (1102) + consulta multiprofissional (2089) = 3191.",Associação Comunidade Luz da Vida,2020,1,mensal,,14,10
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-JUNHO-DE-2020.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-JUNHO-DE-2020,-1,-1,-1,-1,-1,1779,-1,-1,-1,-1,CREDEQ,96,1.81,-1,-1,0,-1,-1,-1,-1,35.31,56,-1,"Relatório Gerencial de Produção – 4º Termo Aditivo ao Contrato de Gestão 002/2014, referência junho de 2020. CREDEQ Jamil Issy - Centro Estadual de Referência e Excelência em Dependência Química, Aparecida de Goiânia. Taxa de ocupação ficou abaixo de 85% devido às medidas de combate ao Coronavírus (Covid-19), com isolamento de 14 dias dos pacientes admitidos na unidade de Desintoxicação (Detox). Atendimentos ambulatoriais de grupo (Psicologia e Terapia Ocupacional) foram suspensos. Consultas ambulatoriais totalizadas: 635 (médica) + 1144 (multiprofissional) = 1779. Densidade de Incidência de IRAS: 0,55% (por 1000 pacientes-dia). Incidência Acumulada Global de IRAS: 1,81%. Percentual de resolução de queixas da Ouvidoria: 99,07%. Percentual de aplicação da pesquisa de satisfação: Ambulatório 8,56%, Internação 55,17%. Notificações de eventos adversos em junho: total 10 (falhas relacionadas a medicamentos: 2, falhas na identificação do paciente: 0, quedas: 3, falhas na comunicação: 0, agressão: 0, outros: 5). Diretor Técnico: Danilo Fiorotto Campos, CRM-GO 18122.",ABEVIDA,2020,6,mensal,,11,10
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-MAIO-DE-2020.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-MAIO-DE-2020,-1,-1,-1,-1,-1,1350,-1,-1,-1,-1,CREDEQ,95,0.49,-1,-1,0,-1,-1,-1,-1,36.55,60.4,-1,"Relatório Gerencial de Produção - 4º Termo Aditivo ao Contrato de Gestão 002/2014, referente a maio de 2020. CREDEQ Jamil Issy - Centro Estadual de Referência e Excelência em Dependência Química, Aparecida de Goiânia/GO. A taxa de ocupação ficou abaixo da meta (85%) devido às medidas de combate ao CoronaVírus (Covid-19), com isolamento de 14 dias na unidade de Desintoxicação (Detox). As atividades de grupo do ambulatório foram suspensas. Percentual de resolução de queixas da Ouvidoria: 98,32%. Percentual de aplicação da pesquisa de satisfação: Ambulatório 8,40%, Internação 52,59%. Densidade de Incidência de IRAS: 0,02%. Incidência Acumulada Global de IRAS: 0,49%. Notificações de eventos adversos em maio: Falhas relacionadas a medicamentos 2, Falhas na identificação do paciente 0, Quedas 3, Falhas na comunicação 0, Agressão 0, Outros 3, Total 8. Consultas ambulatoriais calculadas como soma de consulta médica (602) e consulta multiprofissional (748) = 1350.",,2020,5,mensal,,11,10
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-MARCO-DE-2020-Assinado-1.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-MARCO-DE-2020-Assinado-1,-1,-1,-1,-1,-1,688,-1,53,-1,-1,CREDEQ,95,3.77,-1,-1,-1,-1,-1,-1,-1,-1,84.72,108,"CREDEQ Professor Jamil Issy, Aparecida de Goiânia. Relatório Gerencial de Produção referente ao 3º Termo Aditivo ao Contrato de Gestão 002/2014, março de 2020. OSS gestora: Associação Comunidade Luz da Vida. Ambulatório operou com 50% da capacidade de 19 a 23/03/2020 e interrompeu funcionamento em 25/03/2020 devido à Covid-19 (Portaria nº 511/2020-SES). Taxa de ocupação ficou abaixo de 85% devido a medidas de contenção da Covid-19 (isolamento de 14 dias na unidade de Desintoxicação). Paciente-dia realizado: 2.833 (meta: 2.800). Consulta médica ambulatorial: 688 (meta: 1.200). Consulta multiprofissional ambulatorial: 1.204 (meta: 2.100). Densidade de incidência de IRAS: 0,70% (2 infecções / 2833 pacientes-dia). Incidência acumulada global de IRAS: 3,77% (2 infecções / 53 admissões). Satisfação do usuário: 95% (697/734 avaliações entre bom e ótimo). Percentual de resolução de queixas da ouvidoria: 99,79% (477/478 demandas). Grupos no ambulatório: Psicologia 17, Terapia Ocupacional 3. Notificações de eventos adversos em março: quedas 5, outros 3, total 8. Diretor Técnico: Danilo Fiorotto Campos.",Associação Comunidade Luz da Vida,2020,3,mensal,,9,10
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\34_Relatorio_Producao\Relatorio-gerencial-de-producao-Novembro-2024.pdf,Relatorio-gerencial-de-producao-Novembro-2024,1094,2517,461,971,510,2729,61522,1094,-1,-1,HUGO,-1,-1,-1,-1,3.89,-1,-1,1463,-1,7.55,94.0,-1,"Relatório de Prestação de Contas referente ao Termo de Colaboração nº 097/2024, período 01/11/2024 a 30/11/2024. Gestora: SBIBHAE (Albert Einstein). Total de saídas hospitalares: 1094. Total de leitos-dia operacionais: 8799. Total de pacientes-dia: 8260. Total de altas UTI: 127. Readmissões UTI em até 48h: 3. Readmissões hospitalares (mesmo CID, até 29 dias): 43 pacientes de 1104 internações. Cirurgias eletivas suspensas: 3 de 461. CME do HUGO reaberta apenas em 14/11/2024 após validação da vigilância sanitária, impactando produção cirúrgica. Absenteísmo ambulatorial: 546 ausências e 42 perdas primárias. Déficit Operacional Acumulado: R$ -15,4MM. Déficit do Exercício Acumulado: R$ -13,8MM. Em novembro/2024 foram mantidos cerca de 50 pacientes diariamente em precaução especial por MDR. Taxa de LP adquiridas em novembro: 8,0. Never events em novembro: 26 lesões.",SBIBHAE - Albert Einstein,2024,11,mensal,,21,31
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\34_Relatorio_Producao\Relatorio-gerencial-de-producao-Outubro-2024-Retificacao.pdf,Relatorio-gerencial-de-producao-Outubro-2024-Retificacao,-1,-1,499,1048,549,-1,-1,1137,-1,-1,HUGO,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Relatório retificado (Ofício nº 0318/2024, retificando Ofício nº 0307/2024), referente ao Termo de Colaboração nº 097/2024, período 01/10/2024 a 31/10/2024. OSS gestora: SBIBHAE (Sociedade Beneficente Israelita Brasileira Hospital Albert Einstein). SADT Interno total outubro: 61591 (sem meta definida). Cirurgias eletivas agrupadas sob meta conjunta de 450. Metas de discriminação de cirurgias e SADT interno não definidas no contrato (marcadas como ***). Radiografia com contraste e Endoscopia vias urinárias SADT Externo Realizado constam como NA (não aplicável).",Albert Einstein,2024,10,mensal,,3,28
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\34_Relatorio_Producao\Relatorio-gerencial-de-producao-Outubro-2024.pdf,Relatorio-gerencial-de-producao-Outubro-2024,1137,2464,499,1048,549,2423,61591,1109,-1,-1,HUGO,-1,-1,-1,-1,2.98,-1,-1,-1,-1,7.66,94.18,-1,"Relatório de outubro/2024. OSS gestora: Sociedade Beneficente Israelita Brasileira Hospital Albert Einstein (SBIBHAE). Termo de Colaboração nº 097/2024. Total de saídas hospitalares no período: 1.137. Total de internações para cálculo readmissão: 1.109. Total de altas de UTI: 128. Taxa de readmissão UTI em 48h: 3,13% (4 retornos). Percentual de suspensão de cirurgias eletivas: 2,61% (13 suspensas de 499). Percentual cirurgias com TMAT expirado: 13,43% (67 de 499). Razão consultas ofertadas: 0,88 (4423 ofertadas / 5000 propostas). Exames de imagem com resultado em até 10 dias: 100% (1769/1769). DAEI digitados oportunamente: 100% (381/381). DAEI investigados oportunamente: 100% (381/381). CME do HUGO fechada por determinação da vigilância sanitária, impactando capacidade cirúrgica. Déficit operacional acumulado: R$ -11,1MM. Déficit do exercício acumulado: R$ -9,8MM. Aproximadamente 60 pacientes em precaução especial em outubro. Taxa LP adquiridas outubro: 3,8. Never Events outubro: 1,4 (redução de 68,1% desde junho). Glosas SIH: em processamento.",Albert Einstein (SBIBHAE),2024,10,mensal,,33,32
