_ano_pasta,_doc_path,_filename,data_assinatura,data_publicacao_doe,fonte_recurso,hospital,indicadores_qualidade_count,metas_fisicas_count,numero_aditivo,numero_contrato,objeto,observacoes,oss_gestora,partes.contratada_oss,partes.contratante,partes.secretaria_supervisora,penalidades_count,recursos_humanos_minimos_count,servicos_especialidades_count,tipo_documento,valor_anual,valor_mensal,valor_total,vigencia.data_fim,vigencia.data_inicio,vigencia.duracao_meses,vigencia.prorrogavel
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\05_Contrato_Gestao_Aditivos\1o-termo-aditivo-herso-07-07-2025-f1307269b9.pdf,1o-termo-aditivo-herso-07-07-2025-f1307269b9,2025-06-05,,Recursos não vinculados de impostos - Receitas Ordinárias (Fonte 15000 100) e Transferências Fundo a Fundo de Recursos do SUS (Fonte 16000 232),HERSO,15,11,1,101/2024-SES/GO,"Revisão das metas estabelecidas no Termo de Colaboração nº 101/2024-SES/GO e revisão do valor do repasse mensal para o custeio da Unidade, para o gerenciamento, operacionalização e execução das ações e serviços de saúde no Hospital Estadual de Santa Helena de Goiás Dr. Albanir Faleiros Machado - HERSO","O custeio mensal estimado total do HERSO é de R$ 6.989.081,10, dos quais 90% (R$ 6.290.172,99) vinculados aos indicadores de produção e 10% (R$ 698.908,11) aos indicadores de desempenho. O acréscimo ao repasse mensal estabelecido neste 1º Termo Aditivo é de R$ 891.098,26. O período de vigência do aditivo é de 21/03/2025 a 30/08/2027. Notas de empenho: 00144 de 08/04/2025 (R$ 2.970.327,53) e 00028 de 25/04/2025 (R$ 5.346.589,56), totalizando R$ 8.316.917,09 empenhados. O hospital possui 283 servidores estatutários cedidos pelo Estado, com valor estimado de R$ 3.569.612,44 (média mensal R$ 2.197.344,72), cujo custo não compõe o valor da parceria. Capacidade instalada para o 1º aditivo: Clínica Médica 12 leitos, Clínica Cirúrgica 53 leitos, UTI Adulto 18 leitos, Leitos Dia 4, PS-Observação 6, Box emergência 6, Centro Cirúrgico 4, RPA 4, Consultórios 3, Sala de procedimentos 1, Escritório de Gestão de Altas 3.",IPGSE,Instituto de Planejamento e Gestão de Serviços Especializados - IPGSE,"Estado de Goiás, por intermédio da Secretaria de Estado da Saúde – SES/GO",Secretaria de Estado da Saúde de Goiás – SES/GO,4,0,26,termo_aditivo,,891098.26,26138882.29,2027-08-30,2025-03-21,,False
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\05_Contrato_Gestao_Aditivos\1o_apostilamento_ao_termo_de_colaboracao_n_032022_sesgo.pdf,1o_apostilamento_ao_termo_de_colaboracao_n_032022_sesgo,2025-04-09,2025-04-10,Tesouro Estadual - SES/GO,CORA,0,0,1,03/2022-SES/GO,"Inclusão dos itens 13.5 e 13.6 na Cláusula Décima Terceira - Do Repasse de Recursos do 2º Termo Aditivo ao Termo de Colaboração nº 03/2022/SES/GO, estabelecendo repasse de R$ 2.654.453,50 em abril/2025 para capacitação de profissionais selecionados previamente ao início da prestação dos serviços (Fase Zero) do Complexo Oncológico de Referência do Estado de Goiás - CORA","O apostilamento inclui itens 13.5 e 13.6 na Cláusula Décima Terceira do 2º Termo Aditivo. O valor de R$ 2.654.453,50 refere-se à Fase Zero (capacitação prévia), sendo R$ 2.609.453,50 de custeio e R$ 45.000,00 pré-operacional. O valor mensal estimado para custeio da Fase I, Etapa 1 (3º Termo Aditivo) é de R$ 4.245.179,85. A GOINFRA intervém como anuente. A Fundação Pio XII deverá comprovar as despesas à área técnica responsável pelo monitoramento. Processo Administrativo nº 202500010024789, vinculado ao nº 202200010069828.",Fundação Pio XII,Fundação Pio XII,Estado de Goiás - Secretaria de Estado da Saúde,Secretaria de Estado da Saúde - SES/GO,0,0,1,termo_apostilamento,,4245179.85,2654453.5,,2025-04-09,,False
2025,C:\OSS-Goias\documentos\AGIR\HEJ\2025\05_Contrato_Gestao_Aditivos\1° Apostilamento ao termo de colaboração 041-2025 HEJ_2025.pdf,1° Apostilamento ao termo de colaboração 041-2025 HEJ_2025,2025-10-30,,Assistência Financeira Complementar da União / Dotação orçamentária 2025.2850.10.302.1043.2516.03 3.16050001.50,HEJ,0,0,1,41/2025-SES/GO,"Repasse de Assistência Financeira Complementar da União, visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de setembro de 2025, ao Hospital Estadual de Jataí Dr. Serafim de Carvalho - HEJ","Nota de Empenho nº 2025.2850.070.00263 (SEI nº 81566923). Processo Administrativo nº 202500010080248, vinculado ao de nº 202300010051875. Repasse de 1 parcela referente a setembro de 2025 para cumprimento do Piso Nacional da Enfermagem conforme Portaria GM/MS nº 8.214/2025.",AGIR,"Associação de Gestão, Inovação, e Resultados em Saúde - AGIR",Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,,204406.24,,2025-10-30,,False
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\05_Contrato_Gestao_Aditivos\2-termo-aditivo-herso-06-08-2025-130cd9465a.pdf,2-termo-aditivo-herso-06-08-2025-130cd9465a,2025-07-22,,,HERSO,0,0,2,101/2024-SES/GO,"Modificação da forma de composição do Fundo de Provisão, mediante a alteração da Cláusula Oitava - Dos Recursos Financeiros, item 8.16, bem como a inclusão dos itens 8.16.1, 8.16.2 e 8.16.2.1, do Termo original. O percentual de 4,67% do total de recursos financeiros de custeio será depositado em conta exclusiva destinada ao Fundo de Provisão para suportar rescisões trabalhistas, décimo terceiro e ações judiciais referentes aos colaboradores celetistas contratados diretamente pelo Parceiro Privado.","Segundo Termo Aditivo ao Termo de Colaboração nº 101/2024-SES/GO (SEI nº 64030939). Assinado eletronicamente por Aluisio Parmezani Pancracio em 10/07/2025 e por Rasivel dos Reis Santos Junior em 22/07/2025. Processo nº 202500010048752, SEI 76666942. Fundamentado na Lei Federal nº 13.019/2014, Decreto Estadual nº 10.356/2023 e Manifestação do Gabinete nº 1/2025/SES/GMAE-CG (SEI nº 76385944). O Parceiro Público deverá rever o percentual após 24 meses de composição do Fundo de Provisão.",IPGSE,Instituto de Planejamento e Gestão de Serviços Especializados - IPGSE,"Estado de Goiás, por intermédio da Secretaria de Estado da Saúde - SES/GO",Secretaria de Estado da Saúde - SES/GO,0,0,0,termo_aditivo,,,,,,,False
2025,C:\OSS-Goias\documentos\IMED\PFRE\2025\05_Contrato_Gestao_Aditivos\2-TERMO-DE-APOSTILAMENTO.pdf,2-TERMO-DE-APOSTILAMENTO,2025-08-22,,Assistência Financeira Complementar da União (Piso Nacional da Enfermagem) – dotação orçamentária 2025.28.50.10.302.1043.2516.03.16050001.50,PFRE,0,0,2,21/2025-SES/GO,"Repasse de Assistência Financeira Complementar da União, visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de Julho de 2025, ao Instituto de Medicina, Estudos e Desenvolvimento (IMED), para gerenciamento, operacionalização e execução dos serviços de saúde da Policlínica Estadual da Região do Entorno - Formosa","Segundo Termo de Apostilamento ao Termo de Colaboração nº 21/2025-SES/GO. Processo nº 202500010060217, vinculado ao processo original nº 202400010038080. Nota de Empenho nº 2025.2850.070.00202 (SEI nº 78448671). Fundamento no Parecer Jurídico nº 717/2023-SES/PROCSET e Portaria GM/MS nº 7.679/2025. Requisição de Despesa nº 277/2025-SES/GEMOD.",IMED,"Instituto de Medicina, Estudos e Desenvolvimento (IMED)",Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,,28436.33,,2025-08-22,,False
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\05_Contrato_Gestao_Aditivos\20° Apostilamento ao Contrato Gestão 003-2014 HUGOL_2025.pdf,20° Apostilamento ao Contrato Gestão 003-2014 HUGOL_2025,2025-11-25,,Assistência Financeira Complementar da União / Tesouro Estadual (dotação orçamentária 2025.2850.10.302.1043.2516.03.16050001.50),HUGOL,0,0,20,003/2014-SES/GO,"Repasse financeiro de Assistência Financeira Complementar da União, visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de Outubro de 2025, ao gerenciamento, operacionalização e execução do Hospital Estadual de Urgências Governador Otávio Lage de Siqueira - HUGOL.","Vigésimo Termo de Apostilamento. Parcela única referente a outubro de 2025 do Piso Nacional da Enfermagem. Nota de Empenho nº 2025.2850.070.00281. Processo nº 202500010088546, vinculado ao processo original nº 201400010001769. Fundamento no Parecer Jurídico nº 717/2023-SES/PROCSET e Portaria GM/MS nº 8.565/2025.",AGIR,"Associação de Gestão, Inovação e Resultados em Saúde - AGIR",Secretaria de Estado da Saúde – SES/GO,,0,0,0,termo_apostilamento,,,871579.17,,2025-11-25,,False
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\05_Contrato_Gestao_Aditivos\21° Apostilamento ao Contrato Gestão 003-2014 HUGOL_2025.pdf,21° Apostilamento ao Contrato Gestão 003-2014 HUGOL_2025,2025-12-19,,Assistência Financeira Complementar da União / Tesouro Estadual (dotação orçamentária 2025.2850.10.302.1043.2516.03.16050001.50),HUGOL,0,0,21,003/2014-SES/GO,"Repasse financeiro de Assistência Financeira Complementar da União visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de Novembro/2025 e à 13ª Parcela do Exercício 2025, à AGIR.","O valor total de R$ 1.705.585,66 é composto por: R$ 881.176,86 referente à parcela de Novembro/2025 e R$ 824.408,80 referente à 13ª Parcela do Exercício 2025. Notas de Empenho nº 2025.2850.070.00319 e nº 2025.2850.070.00320. Processo Administrativo nº 202500010094804, vinculado ao nº 201400010001769.",AGIR,"Associação de Gestão, Inovação e Resultados em Saúde - AGIR",Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,,1705585.66,,2025-12-19,,False
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\05_Contrato_Gestao_Aditivos\2o_apostilamento_ao_termo_de_colaboracao_n_032022_sesgo.pdf,2o_apostilamento_ao_termo_de_colaboracao_n_032022_sesgo,2025-04-25,2025-04-29,,CORA,0,0,2,03/2022-SES/GO,"Alteração do subitem 3.2.4 da Cláusula Terceira do 2º Termo Aditivo ao Termo de Colaboração nº 03/2022/SES/GO, substituindo a planilha de relação, quantitativo e custo estimado atualizado dos equipamentos para a unidade infanto-juvenil do Complexo Oncológico de Referência do Estado de Goiás - CORA","O apostilamento altera apenas o subitem 3.2.4 da Cláusula Terceira do 2º Termo Aditivo, substituindo a planilha SEI nº 62241516 pela planilha Equipamentos CORA (SEI nº 73178488). Permanecem inalteradas as demais cláusulas do contrato original, aditivos e apostilas. A interveniente é a Agência Goiana de Infraestrutura e Transportes - GOINFRA. Processo Administrativo nº 202500010022276, vinculado ao nº 202200010069828. SEI nº 73597432.",Fundação Pio XII,Fundação Pio XII,Estado de Goiás - Secretaria de Estado da Saúde,Secretaria de Estado da Saúde,0,0,2,termo_apostilamento,,,,,2025-04-25,,False
2025,C:\OSS-Goias\documentos\AGIR\HEJ\2025\05_Contrato_Gestao_Aditivos\2° Apostilamento ao termo de colaboração 041-2025 HEJ_2025.pdf,2° Apostilamento ao termo de colaboração 041-2025 HEJ_2025,2025-11-25,,Assistência Financeira Complementar da União,HEJ,0,0,2,41/2025-SES/GO,"Repasse de Assistência Financeira Complementar da União visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de outubro de 2025, à Associação de Gestão, Inovação, e Resultados em Saúde - AGIR, para o Hospital Estadual de Jataí Dr. Serafim de Carvalho - HEJ","Segundo Termo de Apostilamento ao Termo de Colaboração nº 41/2025-SES/GO (SEI nº 78145084). Dotação orçamentária: 2025.2850.10.302.1043.2516.03.16050001.50. Nota de Empenho nº 2025.2850.070.00272 (SEI nº 82650747). Processo nº 202500010088740, vinculado ao processo original nº 202300010051875. Fundamento no Parecer Jurídico nº 717/2023-SES/PROCSET e Portaria GM/MS nº 8.565/2025.",AGIR,"Associação de Gestão, Inovação, e Resultados em Saúde - AGIR",Secretaria de Estado da Saúde – SES/GO,,0,0,0,termo_apostilamento,,,228713.25,,2025-11-25,,False
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\05_Contrato_Gestao_Aditivos\3o_apostilamento_ao_termo_de_colaboracao_n_032022_sesgo.pdf,3o_apostilamento_ao_termo_de_colaboracao_n_032022_sesgo,2025-05-24,2025-05-29,,CORA,14,0,3,03/2022-SES/GO,"Alteração do item '12. Indicador de Desempenho', do Anexo I - Especificações Técnicas, do 3º Termo Aditivo ao Termo de Colaboração nº 3/2022, corrigindo divergência entre o 'Quadro 24. Síntese de Metas de Desempenho' (que constava 'Média de tempo de disponibilização de leito após alta') e a parte textual (que identificava 'Índice de Intervalo de Substituição (horas)'), passando a vigorar com a redação corrigida do Quadro 24.","Apostila celebrada com interveniência da Agência Goiana de Infraestrutura e Transportes - GOINFRA. O objeto do Termo de Colaboração original é a formação de parceria com vistas à instalação do Complexo Oncológico de Referência do Estado de Goiás - CORA. A apostila corrige divergência entre o Quadro 24 e a parte textual do 3º Termo Aditivo (SEI nº 72953494), substituindo 'Média de tempo de disponibilização de leito após alta (≤ 2 horas)' por 'Índice de Intervalo de Substituição (horas) (≤ 40 horas)'. Processo Administrativo nº 202500010030876, vinculado ao nº 202200010069828. Signatário: Rasivel dos Reis Santos Junior - Secretário de Estado da Saúde.",Fundação Pio XII,Fundação Pio XII,Estado de Goiás - Secretaria de Estado da Saúde,Secretaria de Estado da Saúde,0,0,6,termo_apostilamento,,,,,2025-05-24,,False
2025,C:\OSS-Goias\documentos\AGIR\HEJ\2025\05_Contrato_Gestao_Aditivos\3° Apostilamento ao termo de colaboração 041-2025 HEJ_2025.pdf,3° Apostilamento ao termo de colaboração 041-2025 HEJ_2025,2025-12-19,,Assistência Financeira Complementar da União / Dotação orçamentária 2025.2850.10.302.1043.2516.03.16050001.50,HEJ,0,0,3,41/2025-SES/GO,"Repasse de Assistência Financeira Complementar da União visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de Novembro de 2025 e à 13ª Parcela do Exercício 2025, à Associação de Gestão, Inovação, e Resultados em Saúde - AGIR, para o Hospital Estadual de Jataí Dr. Serafim de Carvalho - HEJ","O valor total de R$ 348.586,44 é composto por: R$ 247.439,15 referente à parcela de novembro de 2025 e R$ 101.147,29 referente à 13ª Parcela do Exercício 2025. Notas de Empenho: nº 2025.2850.070.00333 (parcela novembro) e nº 2025.2850.070.00334 (13º salário). Processo administrativo nº 202500010095148, vinculado ao de nº 202300010051875.",AGIR,"Associação de Gestão, Inovação, e Resultados em Saúde - AGIR",Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,,348586.44,,2025-12-19,,False
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\05_Contrato_Gestao_Aditivos\4o_apostilamento_ao_termo_de_colaboracao_n_032022_sesgo.pdf,4o_apostilamento_ao_termo_de_colaboracao_n_032022_sesgo,2025-06-03,2025-06-04,Tesouro Estadual - SES/GO,CORA,0,0,4,03/2022-SES/GO,"Inclusão na Cláusula Décima Terceira - Do Repasse de Recursos do 2º Termo Aditivo ao Termo de Colaboração nº 03/2022/SES/GO dos itens 13.7 e 13.8, estabelecendo repasse de R$ 2.064.021,41 em maio/2025 para custeio de folhas de pagamento, despesas rescisórias, demandas de Tecnologia e Informação e serviço terceirizado de alimentação","O valor estimado mensal para custeio de R$ 4.245.179,85 foi estabelecido na Fase I, Etapa 1, no 3º Termo Aditivo. O repasse de maio/2025 é de R$ 2.064.021,41 composto por: folha de pagamento R$ 1.651.098,55; despesas rescisórias R$ 49.532,95; sistemas de tecnologia R$ 163.389,91; serviços terceirizados R$ 200.000,00. A Fundação Pio XII deverá comprovar as despesas em momento oportuno. Interveniente: Agência Goiana de Infraestrutura e Transportes - GOINFRA. Processo Administrativo nº 202500010037448 vinculado ao nº 202200010069828. Publicado no DOE/GO nº 24.547 de 04/06/2025, Protocolo 541186.",Fundação Pio XII,Fundação Pio XII,Estado de Goiás - Secretaria de Estado da Saúde,Secretaria de Estado da Saúde de Goiás,0,0,1,termo_apostilamento,,4245179.85,2064021.41,,2025-06-03,,False
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\05_Contrato_Gestao_Aditivos\5o_apostilamento_ao_termo_de_colaboracao_n_032022_sesgo.pdf,5o_apostilamento_ao_termo_de_colaboracao_n_032022_sesgo,2025-11-13,,,CORA,0,0,5,03/2022-SES/GO,"Alteração do subitem 3.2.4 da Cláusula Terceira do 2º Apostilamento ao Termo de Colaboração nº 03/2022/SES/GO, atualizando a referência da planilha de equipamentos para a unidade infanto-juvenil do Complexo Oncológico de Referência do Estado de Goiás - CORA (substituição do SEI nº 73178488 pelo SEI nº 82190168).","5º Apostilamento ao Termo de Colaboração nº 03/2022-SES/GO. A interveniente é a Agência Goiana de Infraestrutura e Transportes - GOINFRA. A alteração atualiza a referência da planilha de equipamentos CORA para a unidade infanto-juvenil, substituindo o SEI nº 73178488 pelo SEI nº 82190168. Processo Administrativo nº 202500010087274, SEI nº 82193721. Documento assinado por Rasivel dos Reis Santos Junior, Secretário de Estado.",Fundação Pio XII (Hospital de Amor),Fundação Pio XII,"Estado de Goiás, por intermédio da Secretaria de Estado de Saúde",Secretaria de Estado da Saúde de Goiás,0,0,2,termo_apostilamento,,,,,2025-11-13,,False
2025,C:\OSS-Goias\documentos\IMED\HETRIN\2025\05_Contrato_Gestao_Aditivos\6o-TERMO-ADITIVO-HETRIN-1.pdf,6o-TERMO-ADITIVO-HETRIN-1,2025-07-22,,,HETRIN,0,0,6,037/2019-SES/GO,"Modificação da forma de composição do Fundo de Provisão, mediante a alteração da Cláusula Sétima - Dos Recursos Financeiros, item 7.16, bem como a inclusão dos itens 7.16.1, 7.16.2 e 7.16.2.1, ao Contrato original","O percentual de 4,67% do total de recursos financeiros de custeio será depositado diretamente na conta exclusiva para movimentação do Fundo de Provisão para fins de suportar rescisões trabalhistas, décimo terceiro e ações judiciais referentes aos colaboradores celetistas contratados pelo PARCEIRO PRIVADO. O PARCEIRO PÚBLICO deverá rever o percentual após 24 meses de composição do Fundo de Provisão. SEI nº 8939634. Processo nº 202500010048779. SEI 76666917.",IMED,"Instituto de Medicina, Estudos e Desenvolvimento - IMED","Estado de Goiás, por intermédio da Secretaria de Estado da Saúde - SES/GO",Secretaria de Estado da Saúde - SES/GO,0,0,0,termo_aditivo,,,,,,,False
